file,slide_type,slide_title,panel,tier,surface,qnum,label,stem
LAUNCH__SCI_L_W7L1_Topic_1_Round_Up_Introduce.html,exit,🎫 Exit · receive and use the response,exit,Stretch,screen,,,Explain one connection between magnification and cell transport.
LAUNCH__SCI_L_W7L1_Topic_1_Round_Up_Introduce.html,exit,🎫 Exit · receive and use the response,,,screen,,,Which two processes are passive?
LAUNCH__SCI_L_W7L1_Topic_1_Round_Up_Introduce.html,exit,🎫 Exit · receive and use the response,,,screen,,,Define osmosis.
LAUNCH__SCI_L_W7L1_Topic_1_Round_Up_Introduce.html,exit,🎫 Exit · receive and use the response,,,screen,,,Explain one connection between magnification and cell transport.
LAUNCH__SCI_L_W7L1_Topic_1_Round_Up_Introduce.html,print,print pack,route,Supported,print,,,◆ Part-complete map + words to place.
LAUNCH__SCI_L_W7L1_Topic_1_Round_Up_Introduce.html,print,print pack,route,Standard,print,,,▲ Blank map with four branches.
LAUNCH__SCI_L_W7L1_Topic_1_Round_Up_Introduce.html,print,print pack,route,Stretch,print,,,★ Cross-links + one application example per transport process.
LAUNCH__SCI_L_W7L1_Topic_1_Round_Up_Introduce.html,print,print pack,box,,print,,,Name: _______________________________ Date: ______________________
LAUNCH__SCI_L_W7L1_Topic_1_Round_Up_Introduce.html,print,print pack,box,,print,,,"Not here last lesson? Everything you need is in the Retrieval box below — read it, then answer."
LAUNCH__SCI_L_W7L1_Topic_1_Round_Up_Introduce.html,print,print pack,box,,print,,,Learning objective: I can retrieve and connect the key concepts from GCSE Biology Topic 1.
LAUNCH__SCI_L_W7L1_Topic_1_Round_Up_Introduce.html,print,print pack,box,,print,,,"Retrieval: W3–6 magnification, diffusion, osmosis, active transport."
LAUNCH__SCI_L_W7L1_Topic_1_Round_Up_Introduce.html,print,print pack,box,,print,,,R1 · Last lesson: Last lesson you compared the three transport processes. Which one needs energy?
LAUNCH__SCI_L_W7L1_Topic_1_Round_Up_Introduce.html,print,print pack,box,,print,,,R2 · Week 6: Week 6: how does a root hair cell take in minerals from dilute soil?
LAUNCH__SCI_L_W7L1_Topic_1_Round_Up_Introduce.html,print,print pack,box,,print,,,"R3 · Weeks 3–5: Weeks 3–5: name the three ideas you have met — magnification, diffusion and one more."
LAUNCH__SCI_L_W7L1_Topic_1_Round_Up_Introduce.html,print,print pack,box,,print,,,Lead-in · Into today: Today we connect the whole topic. Which two ideas do you think link most closely?
LAUNCH__SCI_L_W7L1_Topic_1_Round_Up_Introduce.html,print,print pack,box,,print,,,◆ Part-complete map + words to place.
LAUNCH__SCI_L_W7L1_Topic_1_Round_Up_Introduce.html,print,print pack,box,,print,,,▲ Blank map with four branches.
LAUNCH__SCI_L_W7L1_Topic_1_Round_Up_Introduce.html,print,print pack,box,,print,,,★ Cross-links + one application example per transport process.
LAUNCH__SCI_L_W7L1_Topic_1_Round_Up_Introduce.html,print,print pack,box,,print,,,Pupil knowledge map + visible corrections/additions after feedback.
LAUNCH__SCI_L_W7L1_Topic_1_Round_Up_Introduce.html,print,print pack,box,,print,,,Supported: Which two processes are passive?
LAUNCH__SCI_L_W7L1_Topic_1_Round_Up_Introduce.html,print,print pack,box,,print,,,Standard: Define osmosis.
LAUNCH__SCI_L_W7L1_Topic_1_Round_Up_Introduce.html,print,print pack,box,,print,,,Stretch: Explain one connection between magnification and cell transport.
LAUNCH__SCI_L_W7L1_Topic_1_Round_Up_Introduce.html,print,print pack,box,,print,,,Adult genuinely receives the response. No signature/initial is required.
LAUNCH__SCI_L_W7L1_Topic_1_Round_Up_Introduce.html,print,print pack,box,,print,,,"Closing the loop: this one ends on paper — your own hand, or your words scribed by an adult. Saying it aloud starts the loop; writing it is what closes it. Pass is always allowed."
LAUNCH__SCI_L_W7L1_Topic_1_Round_Up_Introduce.html,print,print pack,box,,print,,,"What I said, and what it changed:"
LAUNCH__SCI_L_W7L1_Topic_1_Round_Up_Introduce.html,print,print pack,box,,print,,,"Pearson Edexcel GCSE (9–1) Biology 1BI0 (Foundation, grades 1–5); GCSE Combined Science 1SC0 F where appropriate; AQA UAS science units Records what was observed, and at which level of independence."
LAUNCH__SCI_L_W7L1_Topic_1_Round_Up_Introduce.html,print,print pack,box,,print,,,Observed in this lesson
LAUNCH__SCI_L_W7L1_Topic_1_Round_Up_Introduce.html,print,print pack,box,,print,,,☐ Recalled the magnification equation and resolution.
LAUNCH__SCI_L_W7L1_Topic_1_Round_Up_Introduce.html,print,print pack,box,,print,,,"☐ Defined diffusion, osmosis and active transport."
LAUNCH__SCI_L_W7L1_Topic_1_Round_Up_Introduce.html,print,print pack,box,,print,,,☐ Identified which processes need energy and which go against the gradient.
LAUNCH__SCI_L_W7L1_Topic_1_Round_Up_Introduce.html,print,print pack,box,,print,,,Assessor comment
LAUNCH__SCI_L_W7L1_Topic_1_Round_Up_Introduce.html,print,print pack,box,,print,,,Ring the tier the pupil actually worked at
LAUNCH__SCI_L_W7L1_Topic_1_Round_Up_Introduce.html,print,print pack,box,,print,,,Assessor name ______________ Role ____________ Signature ______________ Date ________
LAUNCH__SCI_L_W7L2_Command_Words_Explore.html,arrival,🚪 Arrival · previous learning,arrival,Supported,screen,,,Point to two ideas that link on the map.
LAUNCH__SCI_L_W7L2_Command_Words_Explore.html,arrival,🚪 Arrival · previous learning,arrival,Supported,screen,,,Say which process needs energy.
LAUNCH__SCI_L_W7L2_Command_Words_Explore.html,arrival,🚪 Arrival · previous learning,arrival,Supported,screen,,,Point to the membrane on the diagram.
LAUNCH__SCI_L_W7L2_Command_Words_Explore.html,arrival,🚪 Arrival · previous learning,arrival,Supported,screen,,,Look at the two questions. Point to the first word of each.
LAUNCH__SCI_L_W7L2_Command_Words_Explore.html,arrival,🚪 Arrival · previous learning,arrival,Standard,screen,,,"Last lesson you connected Topic 1. Name two ideas that link, and say how."
LAUNCH__SCI_L_W7L2_Command_Words_Explore.html,arrival,🚪 Arrival · previous learning,arrival,Standard,screen,,,Week 6: what makes active transport different from diffusion?
LAUNCH__SCI_L_W7L2_Command_Words_Explore.html,arrival,🚪 Arrival · previous learning,arrival,Standard,screen,,,Week 5: define osmosis.
LAUNCH__SCI_L_W7L2_Command_Words_Explore.html,arrival,🚪 Arrival · previous learning,arrival,Standard,screen,,,"Describe, explain and calculate are different instructions. What does each one ask you to do?"
LAUNCH__SCI_L_W7L2_Command_Words_Explore.html,arrival,🚪 Arrival · previous learning,arrival,Stretch,screen,,,Last lesson: explain one link across Topic 1 that you could use in an answer.
LAUNCH__SCI_L_W7L2_Command_Words_Explore.html,arrival,🚪 Arrival · previous learning,arrival,Stretch,screen,,,Week 6: explain how evidence distinguishes active transport from diffusion.
LAUNCH__SCI_L_W7L2_Command_Words_Explore.html,arrival,🚪 Arrival · previous learning,arrival,Stretch,screen,,,Week 5: explain what percentage change let you compare that raw mass could not.
LAUNCH__SCI_L_W7L2_Command_Words_Explore.html,arrival,🚪 Arrival · previous learning,arrival,Stretch,screen,,,Two questions on the same Biology can need completely different answers. Say what decides that.
LAUNCH__SCI_L_W7L2_Command_Words_Explore.html,arrival,🚪 Arrival · previous learning,,,screen,,,Point to two ideas that link on the map.
LAUNCH__SCI_L_W7L2_Command_Words_Explore.html,arrival,🚪 Arrival · previous learning,,,screen,,,Say which process needs energy.
LAUNCH__SCI_L_W7L2_Command_Words_Explore.html,arrival,🚪 Arrival · previous learning,,,screen,,,Point to the membrane on the diagram.
LAUNCH__SCI_L_W7L2_Command_Words_Explore.html,arrival,🚪 Arrival · previous learning,,,screen,,,Look at the two questions. Point to the first word of each.
LAUNCH__SCI_L_W7L2_Command_Words_Explore.html,arrival,🚪 Arrival · previous learning,,,screen,,,"Last lesson you connected Topic 1. Name two ideas that link, and say how."
LAUNCH__SCI_L_W7L2_Command_Words_Explore.html,arrival,🚪 Arrival · previous learning,,,screen,,,Week 6: what makes active transport different from diffusion?
LAUNCH__SCI_L_W7L2_Command_Words_Explore.html,arrival,🚪 Arrival · previous learning,,,screen,,,Week 5: define osmosis.
LAUNCH__SCI_L_W7L2_Command_Words_Explore.html,arrival,🚪 Arrival · previous learning,,,screen,,,"Describe, explain and calculate are different instructions. What does each one ask you to do?"
LAUNCH__SCI_L_W7L2_Command_Words_Explore.html,arrival,🚪 Arrival · previous learning,,,screen,,,Last lesson: explain one link across Topic 1 that you could use in an answer.
LAUNCH__SCI_L_W7L2_Command_Words_Explore.html,arrival,🚪 Arrival · previous learning,,,screen,,,Week 6: explain how evidence distinguishes active transport from diffusion.
LAUNCH__SCI_L_W7L2_Command_Words_Explore.html,arrival,🚪 Arrival · previous learning,,,screen,,,Week 5: explain what percentage change let you compare that raw mass could not.
LAUNCH__SCI_L_W7L2_Command_Words_Explore.html,arrival,🚪 Arrival · previous learning,,,screen,,,Two questions on the same Biology can need completely different answers. Say what decides that.
LAUNCH__SCI_L_W7L2_Command_Words_Explore.html,starter,🌱 Starter · observe / predict,,,screen,,,"Same Biology, four questions: describe, explain, calculate, compare. Why can correct facts still answer the wrong question?"
LAUNCH__SCI_L_W7L2_Command_Words_Explore.html,independent,✏️ Independent · evidence & transfer,,,screen,,,Answer the mixed Topic 1 prompts. Two answers do not match their command word. Say why. Fix them.
LAUNCH__SCI_L_W7L2_Command_Words_Explore.html,independent,✏️ Independent · evidence & transfer,,,screen,,,◆ Six questions. Command words are highlighted. Use the frames. 🧰 Scaffold Command-word list stays in view. Fade: remove the first prompt that no longer changes success.
LAUNCH__SCI_L_W7L2_Command_Words_Explore.html,independent,✏️ Independent · evidence & transfer,,,screen,,,▲ Eight mixed questions. Some say calculate. Some say compare. 🧰 Scaffold Circle the command word. Underline the data. Then the subject. Fade: remove the first prompt that no longer changes success.
LAUNCH__SCI_L_W7L2_Command_Words_Explore.html,independent,✏️ Independent · evidence & transfer,,,screen,,,★ Answer all eight. Then edit your own work. Make it precise. 🧰 Scaffold Cut what is not needed. Do not add more. Fade: remove the first prompt that no longer changes success.
LAUNCH__SCI_L_W7L2_Command_Words_Explore.html,exit,🎫 Exit · receive and use the response,exit,Supported,screen,,,What does EXPLAIN require?
LAUNCH__SCI_L_W7L2_Command_Words_Explore.html,exit,🎫 Exit · receive and use the response,exit,Standard,screen,,,What must COMPARE include?
LAUNCH__SCI_L_W7L2_Command_Words_Explore.html,exit,🎫 Exit · receive and use the response,exit,Stretch,screen,,,Rewrite a description into an explanation.
LAUNCH__SCI_L_W7L2_Command_Words_Explore.html,exit,🎫 Exit · receive and use the response,,,screen,,,What does EXPLAIN require?
LAUNCH__SCI_L_W7L2_Command_Words_Explore.html,exit,🎫 Exit · receive and use the response,,,screen,,,What must COMPARE include?
LAUNCH__SCI_L_W7L2_Command_Words_Explore.html,exit,🎫 Exit · receive and use the response,,,screen,,,Rewrite a description into an explanation.
LAUNCH__SCI_L_W7L2_Command_Words_Explore.html,print,print pack,route,Supported,print,,,◆ Six questions with highlighted command words/frames.
LAUNCH__SCI_L_W7L2_Command_Words_Explore.html,print,print pack,route,Standard,print,,,▲ Eight mixed incl calculate/compare.
LAUNCH__SCI_L_W7L2_Command_Words_Explore.html,print,print pack,route,Stretch,print,,,★ Eight plus self-edit for precision/relevance.
LAUNCH__SCI_L_W7L2_Command_Words_Explore.html,print,print pack,box,,print,,,Name: _______________________________ Date: ______________________
LAUNCH__SCI_L_W7L2_Command_Words_Explore.html,print,print pack,box,,print,,,"Not here last lesson? Everything you need is in the Retrieval box below — read it, then answer."
LAUNCH__SCI_L_W7L2_Command_Words_Explore.html,print,print pack,box,,print,,,Learning objective: I can identify what a GCSE command word requires and shape my Biology answer accordingly.
LAUNCH__SCI_L_W7L2_Command_Words_Explore.html,print,print pack,box,,print,,,Retrieval: W7L1 connected Topic 1 knowledge map.
LAUNCH__SCI_L_W7L2_Command_Words_Explore.html,print,print pack,box,,print,,,"R1 · Last lesson: Last lesson you connected Topic 1. Name two ideas that link, and say how."
LAUNCH__SCI_L_W7L2_Command_Words_Explore.html,print,print pack,box,,print,,,R2 · Week 6: Week 6: what makes active transport different from diffusion?
LAUNCH__SCI_L_W7L2_Command_Words_Explore.html,print,print pack,box,,print,,,R3 · Week 5: Week 5: define osmosis.
LAUNCH__SCI_L_W7L2_Command_Words_Explore.html,print,print pack,box,,print,,,"Lead-in · Into today: Describe, explain and calculate are different instructions. What does each one ask you to do?"
LAUNCH__SCI_L_W7L2_Command_Words_Explore.html,print,print pack,box,,print,,,◆ Six questions with highlighted command words/frames.
LAUNCH__SCI_L_W7L2_Command_Words_Explore.html,print,print pack,box,,print,,,▲ Eight mixed incl calculate/compare.
LAUNCH__SCI_L_W7L2_Command_Words_Explore.html,print,print pack,box,,print,,,★ Eight plus self-edit for precision/relevance.
LAUNCH__SCI_L_W7L2_Command_Words_Explore.html,print,print pack,box,,print,,,Mixed answer set + command-word annotations + two repairs.
LAUNCH__SCI_L_W7L2_Command_Words_Explore.html,print,print pack,box,,print,,,Supported: What does EXPLAIN require?
LAUNCH__SCI_L_W7L2_Command_Words_Explore.html,print,print pack,box,,print,,,Standard: What must COMPARE include?
LAUNCH__SCI_L_W7L2_Command_Words_Explore.html,print,print pack,box,,print,,,Stretch: Rewrite a description into an explanation.
LAUNCH__SCI_L_W7L2_Command_Words_Explore.html,print,print pack,box,,print,,,Adult genuinely receives the response. No signature/initial is required.
LAUNCH__SCI_L_W7L2_Command_Words_Explore.html,print,print pack,box,,print,,,"Closing the loop: this one ends on paper — your own hand, or your words scribed by an adult. Saying it aloud starts the loop; writing it is what closes it. Pass is always allowed."
LAUNCH__SCI_L_W7L2_Command_Words_Explore.html,print,print pack,box,,print,,,"What I said, and what it changed:"
LAUNCH__SCI_L_W7L2_Command_Words_Explore.html,print,print pack,box,,print,,,"Pearson Edexcel GCSE (9–1) Biology 1BI0 (Foundation, grades 1–5); GCSE Combined Science 1SC0 F where appropriate; AQA UAS science units Records what was observed, and at which level of independence."
LAUNCH__SCI_L_W7L2_Command_Words_Explore.html,print,print pack,box,,print,,,Observed in this lesson
LAUNCH__SCI_L_W7L2_Command_Words_Explore.html,print,print pack,box,,print,,,☐ Stated what each command word requires.
LAUNCH__SCI_L_W7L2_Command_Words_Explore.html,print,print pack,box,,print,,,☐ Answered Topic 1 questions to the correct shape.
LAUNCH__SCI_L_W7L2_Command_Words_Explore.html,print,print pack,box,,print,,,☐ Spotted an answer that did not match its command word.
LAUNCH__SCI_L_W7L2_Command_Words_Explore.html,print,print pack,box,,print,,,Assessor comment
LAUNCH__SCI_L_W7L2_Command_Words_Explore.html,print,print pack,box,,print,,,Ring the tier the pupil actually worked at
LAUNCH__SCI_L_W7L2_Command_Words_Explore.html,print,print pack,box,,print,,,Assessor name ______________ Role ____________ Signature ______________ Date ________
LAUNCH__SCI_L_W7L3_Exam_Practice_Do.html,arrival,🚪 Arrival · previous learning,arrival,Supported,screen,,,Point to the word explain on the card.
