file,slide,tier,surface,fk,words,stem
LAUNCH__SCI_L_W7L1_Topic_1_Round_Up_Introduce.html,arrival,Stretch,screen,6.2,15,Knowing facts separately is not the same as connecting them. Say what a connection adds.
LAUNCH__SCI_L_W7L1_Topic_1_Round_Up_Introduce.html,starter,,screen,12.4,13,"Magnification, diffusion, osmosis and active transport seem separate. What single object connects them?"
LAUNCH__SCI_L_W7L1_Topic_1_Round_Up_Introduce.html,independent,,screen,0.9,29,Build a Topic 1 map from memory. Work on your own first. Then open the reveal. Check each link. Correct the weak ones. Mark each fix in a new colour.
LAUNCH__SCI_L_W7L1_Topic_1_Round_Up_Introduce.html,independent,,screen,1.7,29,◆ Start with a part-complete map. Place the missing words. 🧰 Scaffold Take the cue cards away. One at a time. Fade: remove the first prompt that no lo
LAUNCH__SCI_L_W7L1_Topic_1_Round_Up_Introduce.html,independent,,screen,2.6,28,▲ Use a blank map. Fill in all four branches. 🧰 Scaffold Write a short definition first. Then the application. Fade: remove the first prompt that no l
LAUNCH__SCI_L_W7L1_Topic_1_Round_Up_Introduce.html,independent,,screen,4.0,35,★ Add cross-links to your map. Give one application for each transport process. 🧰 Scaffold A cross-link explains a relationship. It is not just one mo
LAUNCH__SCI_L_W7L1_Topic_1_Round_Up_Introduce.html,exit,Supported,screen,2.9,5,Which two processes are passive?
LAUNCH__SCI_L_W7L1_Topic_1_Round_Up_Introduce.html,exit,Stretch,screen,12.6,8,Explain one connection between magnification and cell transport.
LAUNCH__SCI_L_W7L1_Topic_1_Round_Up_Introduce.html,print,Supported,print,2.9,5,◆ Part-complete map + words to place.
LAUNCH__SCI_L_W7L1_Topic_1_Round_Up_Introduce.html,print,Standard,print,-1.8,5,▲ Blank map with four branches.
LAUNCH__SCI_L_W7L1_Topic_1_Round_Up_Introduce.html,print,Stretch,print,12.4,7,★ Cross-links + one application example per transport process.
LAUNCH__SCI_L_W7L1_Topic_1_Round_Up_Introduce.html,print,,print,-3.0,2,Name: _______________________________ Date: ______________________
LAUNCH__SCI_L_W7L1_Topic_1_Round_Up_Introduce.html,print,,print,3.8,16,"Not here last lesson? Everything you need is in the box above — read it, then answer."
LAUNCH__SCI_L_W7L1_Topic_1_Round_Up_Introduce.html,print,,print,9.3,14,Learning objective: I can retrieve and connect the key concepts from GCSE Biology Topic 1.
LAUNCH__SCI_L_W7L1_Topic_1_Round_Up_Introduce.html,print,,print,19.2,7,"Retrieval: W3–6 magnification, diffusion, osmosis, active transport."
LAUNCH__SCI_L_W7L1_Topic_1_Round_Up_Introduce.html,print,,print,4.6,15,R1 · Last lesson: Last lesson you compared the three transport processes. Which one needs energy?
LAUNCH__SCI_L_W7L1_Topic_1_Round_Up_Introduce.html,print,,print,4.4,15,R2 · Week 6: Week 6: how does a root hair cell take in minerals from dilute soil?
LAUNCH__SCI_L_W7L1_Topic_1_Round_Up_Introduce.html,print,,print,7.6,15,"R3 · Weeks 3–5: Weeks 3–5: name the three ideas you have met — magnification, diffusion and one more."
LAUNCH__SCI_L_W7L1_Topic_1_Round_Up_Introduce.html,print,,print,6.3,18,Lead-in · Into today: Today we connect the whole topic. Which two ideas do you think link most closely?
LAUNCH__SCI_L_W7L1_Topic_1_Round_Up_Introduce.html,print,,print,2.9,5,◆ Part-complete map + words to place.
LAUNCH__SCI_L_W7L1_Topic_1_Round_Up_Introduce.html,print,,print,-1.8,5,▲ Blank map with four branches.
LAUNCH__SCI_L_W7L1_Topic_1_Round_Up_Introduce.html,print,,print,12.4,7,★ Cross-links + one application example per transport process.
LAUNCH__SCI_L_W7L1_Topic_1_Round_Up_Introduce.html,print,,print,14.1,8,Pupil knowledge map + visible corrections/additions after feedback.
LAUNCH__SCI_L_W7L1_Topic_1_Round_Up_Introduce.html,print,,print,4.5,6,Supported: Which two processes are passive?
LAUNCH__SCI_L_W7L1_Topic_1_Round_Up_Introduce.html,print,,print,13.1,3,Standard: Define osmosis.
LAUNCH__SCI_L_W7L1_Topic_1_Round_Up_Introduce.html,print,,print,11.5,9,Stretch: Explain one connection between magnification and cell transport.
LAUNCH__SCI_L_W7L1_Topic_1_Round_Up_Introduce.html,print,,print,11.1,10,Adult genuinely receives the response. No signature/initial is required.
LAUNCH__SCI_L_W7L1_Topic_1_Round_Up_Introduce.html,print,,print,3.4,34,"Closing the loop: this one ends on paper — your own hand, or your words scribed by an adult. Saying it aloud starts the loop; writing it is what close"
LAUNCH__SCI_L_W7L1_Topic_1_Round_Up_Introduce.html,print,,print,-1.1,7,"What I said, and what it changed:"
LAUNCH__SCI_L_W7L1_Topic_1_Round_Up_Introduce.html,print,,print,14.3,28,"Pearson Edexcel GCSE (9–1) Biology 1BI0 (Foundation, grades 1–5); GCSE Combined Science 1SC0 F where appropriate; AQA UAS science units Records what w"
LAUNCH__SCI_L_W7L1_Topic_1_Round_Up_Introduce.html,print,,print,18.2,6,☐ Recalled the magnification equation and resolution.
LAUNCH__SCI_L_W7L1_Topic_1_Round_Up_Introduce.html,print,,print,12.3,6,"☐ Defined diffusion, osmosis and active transport."
LAUNCH__SCI_L_W7L1_Topic_1_Round_Up_Introduce.html,print,,print,9.1,11,☐ Identified which processes need energy and which go against the gradient.
LAUNCH__SCI_L_W7L1_Topic_1_Round_Up_Introduce.html,print,,print,3.8,8,Ring the tier the pupil actually worked at
LAUNCH__SCI_L_W7L1_Topic_1_Round_Up_Introduce.html,print,,print,10.0,5,Assessor name ______________ Role ____________ Signature ______________ Date ________
LAUNCH__SCI_L_W7L2_Command_Words_Explore.html,arrival,Supported,screen,1.0,9,Point to two ideas that link on the map.
LAUNCH__SCI_L_W7L2_Command_Words_Explore.html,arrival,Supported,screen,5.2,5,Say which process needs energy.
LAUNCH__SCI_L_W7L2_Command_Words_Explore.html,arrival,Supported,screen,2.3,7,Point to the membrane on the diagram.
LAUNCH__SCI_L_W7L2_Command_Words_Explore.html,arrival,Supported,screen,-0.5,12,Look at the two questions. Point to the first word of each.
LAUNCH__SCI_L_W7L2_Command_Words_Explore.html,arrival,Standard,screen,2.4,13,"Last lesson you connected Topic 1. Name two ideas that link, and say how."
LAUNCH__SCI_L_W7L2_Command_Words_Explore.html,arrival,Standard,screen,8.2,8,Week 6: what makes active transport different from diffusion?
LAUNCH__SCI_L_W7L2_Command_Words_Explore.html,arrival,Standard,screen,5.4,15,"Describe, explain and calculate are different instructions. What does each one ask you to do?"
LAUNCH__SCI_L_W7L2_Command_Words_Explore.html,arrival,Stretch,screen,5.9,14,Last lesson: explain one link across Topic 1 that you could use in an answer.
LAUNCH__SCI_L_W7L2_Command_Words_Explore.html,arrival,Stretch,screen,11.5,9,Week 6: explain how evidence distinguishes active transport from diffusion.
LAUNCH__SCI_L_W7L2_Command_Words_Explore.html,arrival,Stretch,screen,4.9,13,Week 5: explain what percentage change let you compare that raw mass could not.
LAUNCH__SCI_L_W7L2_Command_Words_Explore.html,arrival,Stretch,screen,7.0,15,Two questions on the same Biology can need completely different answers. Say what decides that.
LAUNCH__SCI_L_W7L2_Command_Words_Explore.html,starter,,screen,7.2,17,"Same Biology, four questions: describe, explain, calculate, compare. Why can correct facts still answer the wrong question?"
LAUNCH__SCI_L_W7L2_Command_Words_Explore.html,independent,,screen,0.6,17,Answer the mixed Topic 1 prompts. Two answers do not match their command word. Say why. Fix them.
LAUNCH__SCI_L_W7L2_Command_Words_Explore.html,independent,,screen,2.4,25,◆ Six questions. Command words are highlighted. Use the frames. 🧰 Scaffold Command-word list stays in view. Fade: remove the first prompt that no long
LAUNCH__SCI_L_W7L2_Command_Words_Explore.html,independent,,screen,3.4,30,▲ Eight mixed questions. Some say calculate. Some say compare. 🧰 Scaffold Circle the command word. Underline the data. Then the subject. Fade: remove 
LAUNCH__SCI_L_W7L2_Command_Words_Explore.html,independent,,screen,0.9,31,★ Answer all eight. Then edit your own work. Make it precise. 🧰 Scaffold Cut what is not needed. Do not add more. Fade: remove the first prompt that n
LAUNCH__SCI_L_W7L2_Command_Words_Explore.html,exit,Supported,screen,3.7,4,What does EXPLAIN require?
LAUNCH__SCI_L_W7L2_Command_Words_Explore.html,exit,Standard,screen,3.7,4,What must COMPARE include?
LAUNCH__SCI_L_W7L2_Command_Words_Explore.html,exit,Stretch,screen,12.3,6,Rewrite a description into an explanation.
LAUNCH__SCI_L_W7L2_Command_Words_Explore.html,print,Supported,print,4.0,7,◆ Six questions with highlighted command words/frames.
LAUNCH__SCI_L_W7L2_Command_Words_Explore.html,print,Standard,print,5.2,5,▲ Eight mixed incl calculate/compare.
LAUNCH__SCI_L_W7L2_Command_Words_Explore.html,print,Stretch,print,10.4,6,★ Eight plus self-edit for precision/relevance.
LAUNCH__SCI_L_W7L2_Command_Words_Explore.html,print,,print,-3.0,2,Name: _______________________________ Date: ______________________
LAUNCH__SCI_L_W7L2_Command_Words_Explore.html,print,,print,3.8,16,"Not here last lesson? Everything you need is in the box above — read it, then answer."
LAUNCH__SCI_L_W7L2_Command_Words_Explore.html,print,,print,12.6,17,Learning objective: I can identify what a GCSE command word requires and shape my Biology answer accordingly.
LAUNCH__SCI_L_W7L2_Command_Words_Explore.html,print,,print,7.4,7,Retrieval: W7L1 connected Topic 1 knowledge map.
LAUNCH__SCI_L_W7L2_Command_Words_Explore.html,print,,print,3.0,16,"R1 · Last lesson: Last lesson you connected Topic 1. Name two ideas that link, and say how."
LAUNCH__SCI_L_W7L2_Command_Words_Explore.html,print,,print,7.2,10,R2 · Week 6: Week 6: what makes active transport different from diffusion?
LAUNCH__SCI_L_W7L2_Command_Words_Explore.html,print,,print,5.2,5,R3 · Week 5: Week 5: define osmosis.
LAUNCH__SCI_L_W7L2_Command_Words_Explore.html,print,,print,6.9,18,"Lead-in · Into today: Describe, explain and calculate are different instructions. What does each one ask you to do?"
LAUNCH__SCI_L_W7L2_Command_Words_Explore.html,print,,print,4.0,7,◆ Six questions with highlighted command words/frames.
LAUNCH__SCI_L_W7L2_Command_Words_Explore.html,print,,print,5.2,5,▲ Eight mixed incl calculate/compare.
LAUNCH__SCI_L_W7L2_Command_Words_Explore.html,print,,print,10.4,6,★ Eight plus self-edit for precision/relevance.
LAUNCH__SCI_L_W7L2_Command_Words_Explore.html,print,,print,10.7,7,Mixed answer set + command-word annotations + two repairs.
LAUNCH__SCI_L_W7L2_Command_Words_Explore.html,print,,print,5.2,5,Supported: What does EXPLAIN require?
LAUNCH__SCI_L_W7L2_Command_Words_Explore.html,print,,print,5.2,5,Standard: What must COMPARE include?
LAUNCH__SCI_L_W7L2_Command_Words_Explore.html,print,,print,10.7,7,Stretch: Rewrite a description into an explanation.
LAUNCH__SCI_L_W7L2_Command_Words_Explore.html,print,,print,11.1,10,Adult genuinely receives the response. No signature/initial is required.
LAUNCH__SCI_L_W7L2_Command_Words_Explore.html,print,,print,3.4,34,"Closing the loop: this one ends on paper — your own hand, or your words scribed by an adult. Saying it aloud starts the loop; writing it is what close"
LAUNCH__SCI_L_W7L2_Command_Words_Explore.html,print,,print,-1.1,7,"What I said, and what it changed:"
LAUNCH__SCI_L_W7L2_Command_Words_Explore.html,print,,print,14.3,28,"Pearson Edexcel GCSE (9–1) Biology 1BI0 (Foundation, grades 1–5); GCSE Combined Science 1SC0 F where appropriate; AQA UAS science units Records what w"
LAUNCH__SCI_L_W7L2_Command_Words_Explore.html,print,,print,2.5,6,☐ Stated what each command word requires.
LAUNCH__SCI_L_W7L2_Command_Words_Explore.html,print,,print,5.7,7,☐ Answered Topic 1 questions to the correct shape.
LAUNCH__SCI_L_W7L2_Command_Words_Explore.html,print,,print,2.5,10,☐ Spotted an answer that did not match its command word.
LAUNCH__SCI_L_W7L2_Command_Words_Explore.html,print,,print,3.8,8,Ring the tier the pupil actually worked at
LAUNCH__SCI_L_W7L2_Command_Words_Explore.html,print,,print,10.0,5,Assessor name ______________ Role ____________ Signature ______________ Date ________
LAUNCH__SCI_L_W7L3_Exam_Practice_Do.html,arrival,Supported,screen,0.8,8,Point to the word explain on the card.
LAUNCH__SCI_L_W7L3_Exam_Practice_Do.html,arrival,Supported,screen,2.9,5,Say one idea from Topic 1.
LAUNCH__SCI_L_W7L3_Exam_Practice_Do.html,arrival,Supported,screen,4.0,7,Point to the process that needs energy.
LAUNCH__SCI_L_W7L3_Exam_Practice_Do.html,arrival,Supported,screen,2.3,14,"Today you answer on your own, then improve one. Point to the first question."
LAUNCH__SCI_L_W7L3_Exam_Practice_Do.html,arrival,Standard,screen,2.4,13,Last lesson you decoded command words. What does explain ask you to do?
LAUNCH__SCI_L_W7L3_Exam_Practice_Do.html,arrival,Standard,screen,3.7,10,"Week 7: name two Topic 1 ideas that connect, and say how."
LAUNCH__SCI_L_W7L3_Exam_Practice_Do.html,arrival,Standard,screen,12.3,11,"Weeks 3–6: state the magnification equation, and compare active transport with diffusion."
LAUNCH__SCI_L_W7L3_Exam_Practice_Do.html,arrival,Standard,screen,6.0,16,"Today you write, then improve one answer. What would make an improvement real rather than cosmetic?"
LAUNCH__SCI_L_W7L3_Exam_Practice_Do.html,arrival,Stretch,screen,4.9,13,Last lesson: explain how the command word changes the shape of your answer.
LAUNCH__SCI_L_W7L3_Exam_Practice_Do.html,arrival,Stretch,screen,7.8,12,Week 7: explain a link across Topic 1 that an unfamiliar question might need.
LAUNCH__SCI_L_W7L3_Exam_Practice_Do.html,arrival,Stretch,screen,8.6,25,Weeks 3–6: a question can ask about magnification or about water crossing a partially permeable membrane. Explain how you would tell which one it is t
LAUNCH__SCI_L_W7L3_Exam_Practice_Do.html,arrival,Stretch,screen,7.4,14,Rewriting an answer neatly is not improving it. Say what a genuine improvement changes.
LAUNCH__SCI_L_W7L3_Exam_Practice_Do.html,starter,,screen,7.9,23,"Today is independent practice, not a grade event. What counts as useful evidence if a first answer is wrong but improves after feedback?"
LAUNCH__SCI_L_W7L3_Exam_Practice_Do.html,independent,,screen,0.2,25,Do the mixed Topic 1 practice set. Work on your own. Then pick one answer. Ask for feedback. Make one change you can see. Explain it.
LAUNCH__SCI_L_W7L3_Exam_Practice_Do.html,independent,,screen,1.2,35,◆ Do a shorter mixed set. Notes are allowed. A reader or scribe too. 🧰 Scaffold Scaffolds stay in view. Say what you did on your own. Fade: remove the
LAUNCH__SCI_L_W7L3_Exam_Practice_Do.html,independent,,screen,2.7,32,▲ Do the full mixed set. It is Foundation style. 🧰 Scaffold Use the command-word list. Use the calculation list. Work on your own. Fade: remove the fi
LAUNCH__SCI_L_W7L3_Exam_Practice_Do.html,independent,,screen,4.6,35,★ Do the full set. Add one new application. Add one evaluation. IGCSE extension is for named learners. 🧰 Scaffold Extension means deeper reasoning. No
LAUNCH__SCI_L_W7L3_Exam_Practice_Do.html,exit,Supported,screen,5.2,8,Name one thing you can do more independently.
LAUNCH__SCI_L_W7L3_Exam_Practice_Do.html,exit,Standard,screen,5.2,8,State the scientific change you made after feedback.
LAUNCH__SCI_L_W7L3_Exam_Practice_Do.html,exit,Stretch,screen,6.3,9,Identify the next Topic 1 skill to improve and why.
LAUNCH__SCI_L_W7L3_Exam_Practice_Do.html,print,Supported,print,7.6,9,◆ Reduced mixed set with references and authorised reader/scribe.
LAUNCH__SCI_L_W7L3_Exam_Practice_Do.html,print,Standard,print,9.6,4,▲ Full Foundation-style mixed set.
LAUNCH__SCI_L_W7L3_Exam_Practice_Do.html,print,Stretch,print,16.6,12,★ Full set plus unfamiliar application/evaluation; IGCSE extension only for identified learners.
LAUNCH__SCI_L_W7L3_Exam_Practice_Do.html,print,,print,-3.0,2,Name: _______________________________ Date: ______________________
LAUNCH__SCI_L_W7L3_Exam_Practice_Do.html,print,,print,3.8,16,"Not here last lesson? Everything you need is in the box above — read it, then answer."
LAUNCH__SCI_L_W7L3_Exam_Practice_Do.html,print,,print,13.7,18,Learning objective: I can independently apply Topic 1 knowledge to GCSE-style questions and use feedback to improve one response.
LAUNCH__SCI_L_W7L3_Exam_Practice_Do.html,print,,print,10.1,15,Retrieval: W7L1–2 knowledge + command-word answer shapes. Osmosis: water moves through a partially permeable membrane.
LAUNCH__SCI_L_W7L3_Exam_Practice_Do.html,print,,print,3.0,16,R1 · Last lesson: Last lesson you decoded command words. What does explain ask you to do?
LAUNCH__SCI_L_W7L3_Exam_Practice_Do.html,print,,print,4.9,13,"R2 · Week 7 · lesson 1: Week 7: name two Topic 1 ideas that connect, and say how."
LAUNCH__SCI_L_W7L3_Exam_Practice_Do.html,print,,print,11.3,13,"R3 · Weeks 3–6: Weeks 3–6: state the magnification equation, and compare active transport with diffusion."
