pathway,file,slide,tier,surface,qnum,stem,encoded_answer,verdict,disposition
LAUNCH,SCI_L_W6L2_Root_Hairs_And_Gut_Explore.html,print,,print,,Adult genuinely receives the response. No signature/initial is required.,,CORRECT,
LAUNCH,SCI_L_W6L2_Root_Hairs_And_Gut_Explore.html,print,,print,,"Closing the loop: this one ends on paper — your own hand, or your words scribed by an adult. Saying it aloud starts the loop; writing it is what closes it. Pass is always allowed.",,CORRECT,
LAUNCH,SCI_L_W6L2_Root_Hairs_And_Gut_Explore.html,print,,print,,"What I said, and what it changed:",,CORRECT,
LAUNCH,SCI_L_W6L2_Root_Hairs_And_Gut_Explore.html,print,,print,,"Pearson Edexcel GCSE (9–1) Biology 1BI0 (Foundation, grades 1–5); GCSE Combined Science 1SC0 F where appropriate; AQA UAS science units Records what was observed, and at which level of independence.",,CORRECT,
LAUNCH,SCI_L_W6L2_Root_Hairs_And_Gut_Explore.html,print,,print,,Observed in this lesson,,CORRECT,
LAUNCH,SCI_L_W6L2_Root_Hairs_And_Gut_Explore.html,print,,print,,☐ Explained root hair mineral uptake as active transport.,,CORRECT,
LAUNCH,SCI_L_W6L2_Root_Hairs_And_Gut_Explore.html,print,,print,,☐ Explained gut glucose uptake against the gradient.,,CORRECT,
LAUNCH,SCI_L_W6L2_Root_Hairs_And_Gut_Explore.html,print,,print,,☐ Used the oxygen graph to link uptake to respiration.,,CORRECT,
LAUNCH,SCI_L_W6L2_Root_Hairs_And_Gut_Explore.html,print,,print,,Assessor comment,,CORRECT,
LAUNCH,SCI_L_W6L2_Root_Hairs_And_Gut_Explore.html,print,,print,,Ring the tier the pupil actually worked at,,CORRECT,
LAUNCH,SCI_L_W6L2_Root_Hairs_And_Gut_Explore.html,print,,print,,Assessor name ______________ Role ____________ Signature ______________ Date ________,,CORRECT,
LAUNCH,SCI_L_W6L3_Compare_Transport_Do.html,arrival,Supported,screen,,Point to the root hair on the diagram.,,CORRECT,
LAUNCH,SCI_L_W6L3_Compare_Transport_Do.html,arrival,Supported,screen,,Say what active transport needs that diffusion does not.,,CORRECT,
LAUNCH,SCI_L_W6L3_Compare_Transport_Do.html,arrival,Supported,screen,,Point to the membrane.,,CORRECT,
LAUNCH,SCI_L_W6L3_Compare_Transport_Do.html,arrival,Supported,screen,,"Three processes, one table. Point to the column for energy.",,CORRECT,
LAUNCH,SCI_L_W6L3_Compare_Transport_Do.html,arrival,Standard,screen,,Last lesson you applied active transport to root hairs and gut. What did the evidence link it to?,,CORRECT,
LAUNCH,SCI_L_W6L3_Compare_Transport_Do.html,arrival,Standard,screen,,Week 6: define active transport using the words gradient and energy.,,CORRECT,
LAUNCH,SCI_L_W6L3_Compare_Transport_Do.html,arrival,Standard,screen,,Week 5: define osmosis.,,CORRECT,
LAUNCH,SCI_L_W6L3_Compare_Transport_Do.html,arrival,Standard,screen,,Today you compare all three processes. What questions would separate them?,,CORRECT,
LAUNCH,SCI_L_W6L3_Compare_Transport_Do.html,arrival,Stretch,screen,,Last lesson: uptake fell without oxygen. Explain how that supports active transport rather than diffusion.,,CORRECT,
LAUNCH,SCI_L_W6L3_Compare_Transport_Do.html,arrival,Stretch,screen,,Week 6: explain why active transport is the only one of the three that can run uphill.,,CORRECT,
LAUNCH,SCI_L_W6L3_Compare_Transport_Do.html,arrival,Stretch,screen,,"Week 5: explain what osmosis and diffusion share, and where they differ.",,CORRECT,
LAUNCH,SCI_L_W6L3_Compare_Transport_Do.html,arrival,Stretch,screen,,"Given an unfamiliar example, name the two questions that decide which process it is.",,AMBIGUOUS,"FIXED gradient bridge + arrival note (927be7a) | PROPOSED: Nothing in this lesson names two questions. The I Do models ""Build a four-question comparison matrix."", the success crit"
LAUNCH,SCI_L_W6L3_Compare_Transport_Do.html,arrival,,screen,,Point to the root hair on the diagram.,,CORRECT,
LAUNCH,SCI_L_W6L3_Compare_Transport_Do.html,arrival,,screen,,Say what active transport needs that diffusion does not.,,CORRECT,
LAUNCH,SCI_L_W6L3_Compare_Transport_Do.html,arrival,,screen,,Point to the membrane.,,CORRECT,
LAUNCH,SCI_L_W6L3_Compare_Transport_Do.html,arrival,,screen,,"Three processes, one table. Point to the column for energy.",,CORRECT,
LAUNCH,SCI_L_W6L3_Compare_Transport_Do.html,arrival,,screen,,Last lesson you applied active transport to root hairs and gut. What did the evidence link it to?,,CORRECT,
LAUNCH,SCI_L_W6L3_Compare_Transport_Do.html,arrival,,screen,,Week 6: define active transport using the words gradient and energy.,,CORRECT,
LAUNCH,SCI_L_W6L3_Compare_Transport_Do.html,arrival,,screen,,Week 5: define osmosis.,,CORRECT,
LAUNCH,SCI_L_W6L3_Compare_Transport_Do.html,arrival,,screen,,Today you compare all three processes. What questions would separate them?,,CORRECT,
LAUNCH,SCI_L_W6L3_Compare_Transport_Do.html,arrival,,screen,,Last lesson: uptake fell without oxygen. Explain how that supports active transport rather than diffusion.,,CORRECT,
LAUNCH,SCI_L_W6L3_Compare_Transport_Do.html,arrival,,screen,,Week 6: explain why active transport is the only one of the three that can run uphill.,,CORRECT,
LAUNCH,SCI_L_W6L3_Compare_Transport_Do.html,arrival,,screen,,"Week 5: explain what osmosis and diffusion share, and where they differ.",,CORRECT,
LAUNCH,SCI_L_W6L3_Compare_Transport_Do.html,arrival,,screen,,"Given an unfamiliar example, name the two questions that decide which process it is.",,AMBIGUOUS,"FIXED gradient bridge + arrival note (927be7a) | PROPOSED: Nothing in this lesson names two questions. The I Do models ""Build a four-question comparison matrix."", the success crit"
LAUNCH,SCI_L_W6L3_Compare_Transport_Do.html,starter,,screen,,A compare answer describes diffusion perfectly. It never mentions active transport. Why is correct Biology still incomplete?,,CORRECT,
LAUNCH,SCI_L_W6L3_Compare_Transport_Do.html,independent,,screen,,Classify the mixed cell scenarios. Sort each one. Is it diffusion? Is it osmosis? Is it active transport? Then answer two compare questions. Read the feedback. Make one change you can see.,,CORRECT,
LAUNCH,SCI_L_W6L3_Compare_Transport_Do.html,independent,,screen,,◆ Keep the grid in view. Do four scenarios. Use one compare frame. 🧰 Scaffold Direction · water? · membrane? · energy? Fade: remove the first prompt that no longer changes success.,,CORRECT,
LAUNCH,SCI_L_W6L3_Compare_Transport_Do.html,independent,,screen,,▲ Do six scenarios. Then two compare questions. 🧰 Scaffold Give both sides. Do this in every compare. Fade: remove the first prompt that no longer changes success.,,CORRECT,
LAUNCH,SCI_L_W6L3_Compare_Transport_Do.html,independent,,screen,,★ Work with new contexts. Which process is it? Then justify it with evidence. 🧰 Scaffold Give the similarities. Then the differences. Be precise. Fade: remove the first prompt that no longer changes success.,,CORRECT,
LAUNCH,SCI_L_W6L3_Compare_Transport_Do.html,exit,Supported,screen,,Which moves water only?,,CORRECT,
LAUNCH,SCI_L_W6L3_Compare_Transport_Do.html,exit,Standard,screen,,Compare diffusion and active transport.,,CORRECT,
LAUNCH,SCI_L_W6L3_Compare_Transport_Do.html,exit,Stretch,screen,,Compare osmosis and active transport using direction/substance/energy.,,CORRECT,
LAUNCH,SCI_L_W6L3_Compare_Transport_Do.html,exit,,screen,,Which moves water only?,,CORRECT,
LAUNCH,SCI_L_W6L3_Compare_Transport_Do.html,exit,,screen,,Compare diffusion and active transport.,,CORRECT,
LAUNCH,SCI_L_W6L3_Compare_Transport_Do.html,exit,,screen,,Compare osmosis and active transport using direction/substance/energy.,,CORRECT,
LAUNCH,SCI_L_W6L3_Compare_Transport_Do.html,print,Supported,print,,◆ Grid visible; four scenarios + one compare frame.,,CORRECT,
LAUNCH,SCI_L_W6L3_Compare_Transport_Do.html,print,Standard,print,,▲ Six scenarios + two compare questions.,,CORRECT,
LAUNCH,SCI_L_W6L3_Compare_Transport_Do.html,print,Stretch,print,,★ Unfamiliar contexts + justify which evidence supports a process.,,CORRECT,
LAUNCH,SCI_L_W6L3_Compare_Transport_Do.html,print,,print,,Name: _______________________________ Date: ______________________,,CORRECT,
LAUNCH,SCI_L_W6L3_Compare_Transport_Do.html,print,,print,,"Not here last lesson? Everything you need is in the box above — read it, then answer.",,CORRECT,
LAUNCH,SCI_L_W6L3_Compare_Transport_Do.html,print,,print,,Learning objective: I can compare the three transport processes and choose the correct process from evidence.,,CORRECT,
LAUNCH,SCI_L_W6L3_Compare_Transport_Do.html,print,,print,,"Retrieval: W4–6 definitions, applications and data for all three. Osmosis: net movement of water only, from a dilute to a more concentrated solution, through a partially permeable membrane.",,CORRECT,
LAUNCH,SCI_L_W6L3_Compare_Transport_Do.html,print,,print,,R1 · Last lesson: Last lesson you applied active transport to root hairs and gut. What did the evidence link it to?,,CORRECT,
LAUNCH,SCI_L_W6L3_Compare_Transport_Do.html,print,,print,,R2 · Week 6 · lesson 1: Week 6: define active transport using the words gradient and energy.,,CORRECT,
LAUNCH,SCI_L_W6L3_Compare_Transport_Do.html,print,,print,,R3 · Week 5: Week 5: define osmosis.,,CORRECT,
LAUNCH,SCI_L_W6L3_Compare_Transport_Do.html,print,,print,,Lead-in · Into today: Today you compare all three processes. What questions would separate them?,,CORRECT,
LAUNCH,SCI_L_W6L3_Compare_Transport_Do.html,print,,print,,◆ Grid visible; four scenarios + one compare frame.,,CORRECT,
LAUNCH,SCI_L_W6L3_Compare_Transport_Do.html,print,,print,,▲ Six scenarios + two compare questions.,,CORRECT,
LAUNCH,SCI_L_W6L3_Compare_Transport_Do.html,print,,print,,★ Unfamiliar contexts + justify which evidence supports a process.,,CORRECT,
LAUNCH,SCI_L_W6L3_Compare_Transport_Do.html,print,,print,,Classified scenarios + compare answers + one revised response.,,CORRECT,
LAUNCH,SCI_L_W6L3_Compare_Transport_Do.html,print,,print,,Supported: Which moves water only?,,CORRECT,
LAUNCH,SCI_L_W6L3_Compare_Transport_Do.html,print,,print,,Standard: Compare diffusion and active transport.,,CORRECT,
LAUNCH,SCI_L_W6L3_Compare_Transport_Do.html,print,,print,,Stretch: Compare osmosis and active transport using direction/substance/energy.,,CORRECT,
LAUNCH,SCI_L_W6L3_Compare_Transport_Do.html,print,,print,,Adult genuinely receives the response. No signature/initial is required.,,CORRECT,
LAUNCH,SCI_L_W6L3_Compare_Transport_Do.html,print,,print,,"Closing the loop: this one ends on paper — your own hand, or your words scribed by an adult. Saying it aloud starts the loop; writing it is what closes it. Pass is always allowed.",,CORRECT,
LAUNCH,SCI_L_W6L3_Compare_Transport_Do.html,print,,print,,"What I said, and what it changed:",,CORRECT,
LAUNCH,SCI_L_W6L3_Compare_Transport_Do.html,print,,print,,"Pearson Edexcel GCSE (9–1) Biology 1BI0 (Foundation, grades 1–5); GCSE Combined Science 1SC0 F where appropriate; AQA UAS science units Records what was observed, and at which level of independence.",,CORRECT,
LAUNCH,SCI_L_W6L3_Compare_Transport_Do.html,print,,print,,Observed in this lesson,,CORRECT,
LAUNCH,SCI_L_W6L3_Compare_Transport_Do.html,print,,print,,☐ Stated that compare needs similarities and differences.,,CORRECT,
LAUNCH,SCI_L_W6L3_Compare_Transport_Do.html,print,,print,,"☐ Compared two processes using direction, energy and what moves.",,CORRECT,
LAUNCH,SCI_L_W6L3_Compare_Transport_Do.html,print,,print,,☐ Wrote a compare answer covering both sides.,,CORRECT,
LAUNCH,SCI_L_W6L3_Compare_Transport_Do.html,print,,print,,Assessor comment,,CORRECT,
LAUNCH,SCI_L_W6L3_Compare_Transport_Do.html,print,,print,,Ring the tier the pupil actually worked at,,CORRECT,
LAUNCH,SCI_L_W6L3_Compare_Transport_Do.html,print,,print,,Assessor name ______________ Role ____________ Signature ______________ Date ________,,CORRECT,
LAUNCH,SCI_L_W7L1_Topic_1_Round_Up_Introduce.html,arrival,Supported,screen,,Point to the column that says energy.,,CORRECT,
LAUNCH,SCI_L_W7L1_Topic_1_Round_Up_Introduce.html,arrival,Supported,screen,,Say where a root hair is found.,,CORRECT,
LAUNCH,SCI_L_W7L1_Topic_1_Round_Up_Introduce.html,arrival,Supported,screen,,Point to the microscope.,,CORRECT,
LAUNCH,SCI_L_W7L1_Topic_1_Round_Up_Introduce.html,arrival,Supported,screen,,Today we pull Topic 1 together. Point to the first idea on the map.,,CORRECT,
LAUNCH,SCI_L_W7L1_Topic_1_Round_Up_Introduce.html,arrival,Standard,screen,,Last lesson you compared the three transport processes. Which one needs energy?,,CORRECT,
LAUNCH,SCI_L_W7L1_Topic_1_Round_Up_Introduce.html,arrival,Standard,screen,,Week 6: how does a root hair cell take in minerals from dilute soil?,,CORRECT,
LAUNCH,SCI_L_W7L1_Topic_1_Round_Up_Introduce.html,arrival,Standard,screen,,"Weeks 3–5: name the three ideas you have met — magnification, diffusion and one more.",,CORRECT,
LAUNCH,SCI_L_W7L1_Topic_1_Round_Up_Introduce.html,arrival,Standard,screen,,Today we connect the whole topic. Which two ideas do you think link most closely?,,CORRECT,
LAUNCH,SCI_L_W7L1_Topic_1_Round_Up_Introduce.html,arrival,Stretch,screen,,Last lesson: explain how you would decide the process from an unfamiliar example.,,CORRECT,
LAUNCH,SCI_L_W7L1_Topic_1_Round_Up_Introduce.html,arrival,Stretch,screen,,Week 6: mineral uptake is linked to respiration. Explain the evidence for that.,,CORRECT,
LAUNCH,SCI_L_W7L1_Topic_1_Round_Up_Introduce.html,arrival,Stretch,screen,,Weeks 3–5: microscopy came first. Explain how it made the transport explanations possible.,,CORRECT,
LAUNCH,SCI_L_W7L1_Topic_1_Round_Up_Introduce.html,arrival,Stretch,screen,,Knowing facts separately is not the same as connecting them. Say what a connection adds.,,CORRECT,
LAUNCH,SCI_L_W7L1_Topic_1_Round_Up_Introduce.html,arrival,,screen,,Point to the column that says energy.,,CORRECT,
LAUNCH,SCI_L_W7L1_Topic_1_Round_Up_Introduce.html,arrival,,screen,,Say where a root hair is found.,,CORRECT,
LAUNCH,SCI_L_W7L1_Topic_1_Round_Up_Introduce.html,arrival,,screen,,Point to the microscope.,,CORRECT,
LAUNCH,SCI_L_W7L1_Topic_1_Round_Up_Introduce.html,arrival,,screen,,Today we pull Topic 1 together. Point to the first idea on the map.,,CORRECT,
LAUNCH,SCI_L_W7L1_Topic_1_Round_Up_Introduce.html,arrival,,screen,,Last lesson you compared the three transport processes. Which one needs energy?,,CORRECT,
LAUNCH,SCI_L_W7L1_Topic_1_Round_Up_Introduce.html,arrival,,screen,,Week 6: how does a root hair cell take in minerals from dilute soil?,,CORRECT,
LAUNCH,SCI_L_W7L1_Topic_1_Round_Up_Introduce.html,arrival,,screen,,"Weeks 3–5: name the three ideas you have met — magnification, diffusion and one more.",,CORRECT,
LAUNCH,SCI_L_W7L1_Topic_1_Round_Up_Introduce.html,arrival,,screen,,Today we connect the whole topic. Which two ideas do you think link most closely?,,CORRECT,
LAUNCH,SCI_L_W7L1_Topic_1_Round_Up_Introduce.html,arrival,,screen,,Last lesson: explain how you would decide the process from an unfamiliar example.,,CORRECT,
LAUNCH,SCI_L_W7L1_Topic_1_Round_Up_Introduce.html,arrival,,screen,,Week 6: mineral uptake is linked to respiration. Explain the evidence for that.,,CORRECT,
LAUNCH,SCI_L_W7L1_Topic_1_Round_Up_Introduce.html,arrival,,screen,,Weeks 3–5: microscopy came first. Explain how it made the transport explanations possible.,,CORRECT,
LAUNCH,SCI_L_W7L1_Topic_1_Round_Up_Introduce.html,arrival,,screen,,Knowing facts separately is not the same as connecting them. Say what a connection adds.,,CORRECT,
LAUNCH,SCI_L_W7L1_Topic_1_Round_Up_Introduce.html,starter,,screen,,"Magnification, diffusion, osmosis and active transport seem separate. What single object connects them?",correct=[0] Active transport,CORRECT,
LAUNCH,SCI_L_W7L1_Topic_1_Round_Up_Introduce.html,independent,,screen,,Build a Topic 1 map from memory. Work on your own first. Then open the reveal. Check each link. Correct the weak ones. Mark each fix in a new colour.,,CORRECT,
LAUNCH,SCI_L_W7L1_Topic_1_Round_Up_Introduce.html,independent,,screen,,◆ Start with a part-complete map. Place the missing words. 🧰 Scaffold Take the cue cards away. One at a time. Fade: remove the first prompt that no longer changes success.,,CORRECT,
LAUNCH,SCI_L_W7L1_Topic_1_Round_Up_Introduce.html,independent,,screen,,▲ Use a blank map. Fill in all four branches. 🧰 Scaffold Write a short definition first. Then the application. Fade: remove the first prompt that no longer changes success.,,CORRECT,
LAUNCH,SCI_L_W7L1_Topic_1_Round_Up_Introduce.html,independent,,screen,,★ Add cross-links to your map. Give one application for each transport process. 🧰 Scaffold A cross-link explains a relationship. It is not just one more fact. Fade: remove the first prompt that no longer changes success.,,CORRECT,
LAUNCH,SCI_L_W7L1_Topic_1_Round_Up_Introduce.html,exit,Supported,screen,,Which two processes are passive?,,CORRECT,
LAUNCH,SCI_L_W7L1_Topic_1_Round_Up_Introduce.html,exit,Standard,screen,,Define osmosis.,,CORRECT,
LAUNCH,SCI_L_W7L1_Topic_1_Round_Up_Introduce.html,exit,Stretch,screen,,Explain one connection between magnification and cell transport.,,CORRECT,
LAUNCH,SCI_L_W7L1_Topic_1_Round_Up_Introduce.html,exit,,screen,,Which two processes are passive?,,CORRECT,
LAUNCH,SCI_L_W7L1_Topic_1_Round_Up_Introduce.html,exit,,screen,,Define osmosis.,,CORRECT,
LAUNCH,SCI_L_W7L1_Topic_1_Round_Up_Introduce.html,exit,,screen,,Explain one connection between magnification and cell transport.,,CORRECT,
LAUNCH,SCI_L_W7L1_Topic_1_Round_Up_Introduce.html,print,Supported,print,,◆ Part-complete map + words to place.,,CORRECT,
